Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Income,Poverty,Unemployment,Employed,creditworthiness_score
10875,0,0.907328917,30,0,0.327253595,2850,5,0,0,0,0,551,Xiaomi Mi 11,Android,455,6.2,1984,72,1287,42,Male,4,43699,15,9.2,8068,0
1551,0,0.011986243,77,0,0.010284245,7000,21,0,0,0,0,601,iPhone 12,iOS,325,6,2244,70,1296,30,Female,4,35119,39.5,27.4,948,0
15762,0,0.9999999,51,0,0.3207688,5358,5,0,2,0,0,256,OnePlus 9,Android,397,7,2352,77,1101,46,Female,4,96565,5.1,4.2,97869,1
24021,0,0.012286816,75,0,0.009998182,5500,9,0,0,0,0,172,Google Pixel 5,Android,46,1.1,487,17,208,23,Male,1,14331,61.2,6.8,6235,1
31388,1,0.922467459,52,0,0.098485408,13534,8,6,0,2,4,649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4,31111,20.2,3.7,415,1
8170,0,0.022179036,55,0,0.41469319,9500,8,0,2,0,3,498,iPhone 12,iOS,102,2.9,918,37,362,20,Female,2,55613,9,5,8583,1
42376,0,0.061113895,61,0,0.225534673,13886,9,0,2,0,0,471,Samsung Galaxy S21,Android,248,4.6,1396,52,883,40,Male,3,60756,11.2,8.6,201261,1
88498,0,0.069155767,59,0,0.210925166,3166,8,0,1,0,0,384,OnePlus 9,Android,104,2.9,653,35,322,30,Male,2,52479,7.9,5.3,3008,1
48825,0,0.008640055,54,0,0.259770951,5500,18,0,1,0,3,690,Samsung Galaxy S21,Android,541,9.5,2424,98,1550,32,Male,5,48863,17.9,15.6,5728,0
48442,0,0.554636662,53,0,0.241168971,40000,14,0,2,0,3,589,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,4,53527,11.7,6.1,130354,1
6793,0,0.07583204,37,0,0.460476976,6666,22,0,2,0,2,700,OnePlus 9,Android,212,5.4,1306,49,828,23,Female,3,44100,16.3,12.1,29297,1
68040,0,0.714546823,48,0,0.040653728,4894,3,0,0,0,0,507,Xiaomi Mi 11,Android,238,5.1,1408,45,941,27,Male,3,51699,10.8,6.8,54754,1
126805,0,0.458332989,63,0,4654,,15,0,1,0,0,527,Google Pixel 5,Android,99,2.4,689,36,318,29,Female,2,49406,12.2,6,19990,1
32742,0,0.598366803,81,0,0.084582853,2600,8,0,0,0,0,325,iPhone 12,iOS,445,7.5,2007,78,1115,23,Male,4,38029,26.5,6.9,5536,0
116132,0,0.535955143,34,0,0.192955769,8545,5,0,0,0,0,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,49513,15.3,5.8,54079,1
36174,0,0.011899109,41,0,0.250774923,10000,6,0,1,0,2,208,Google Pixel 5,Android,163,3.1,620,21,419,23,Male,2,49331,12.2,8.8,21795,1
139037,0,0.238631993,46,0,0.296088406,5700,8,0,1,0,0,169,Google Pixel 5,Android,225,5.4,1370,44,791,55,Female,3,47233,19.3,5.2,16693,1
82208,0,0.014491218,60,0,0.010639645,7894,8,0,0,0,0,330,iPhone 12,iOS,541,8.3,2865,89,1820,42,Female,5,50306,10.1,1.2,2777,1
124887,0,0,39,0,2.665497076,854,6,0,1,0,3,280,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4,43914,12.6,1.1,1006,0
55317,0,0.263018692,62,0,0.325434913,3333,17,0,0,0,0,305,iPhone 12,iOS,155,2.9,1117,22,322,19,Female,2,33440,27.6,11.7,4304,0
25914,0,0.987872177,64,0,0.280057595,12500,8,0,0,0,2,146,iPhone 12,iOS,188,5.3,1281,45,974,35,Male,3,54531,9.6,4.5,18975,1
45675,0,0.013142245,68,0,0.118909091,2749,11,0,1,0,0,516,OnePlus 9,Android,126,2.2,1187,28,599,25,Male,2,49899,19.7,5,90949,1
131651,0,0.212893553,41,0,0.118631032,5200,5,0,0,0,0,90,Samsung Galaxy S21,Android,301,6.2,2053,75,1303,45,Male,4,50278,12.9,9.1,19731,1
99776,0,0.006779776,64,0,0.048366469,8600,11,0,0,0,1,453,Samsung Galaxy S21,Android,120,3.3,734,35,583,26,Male,2,42174,20.6,9.3,18261,1
39288,0,0.026098793,56,0,0.313206077,7700,12,0,2,0,0,60,iPhone 12,iOS,325,7.1,2269,64,1053,56,Male,4,51994,10.4,5.7,25703,1
56520,0,0.030427167,68,0,2777,,9,0,2,0,1,311,Samsung Galaxy S21,Android,230,4.2,1507,51,868,25,Female,3,17532,48.6,21.4,8899,1
67467,0,0.022959631,48,1,2584,,14,0,2,0,0,528,iPhone 12,iOS,44,1.2,466,10,131,57,Female,1,93257,8.3,5.7,129027,1
46225,0,1.050757071,41,1,0.63203296,7766,8,0,1,0,2,227,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4,35736,25.1,9.8,15545,0
32026,1,0.9999999,31,0,0.250277675,2700,2,0,0,0,0,474,iPhone 12,iOS,289,5,1625,45,687,29,Male,3,36523,16.6,12,996,0
127051,0,0.429871057,48,4,0.393672199,5783,8,0,1,0,1,541,iPhone 12,iOS,567,10.5,2817,89,2194,52,Male,5,53678,17.5,1.8,1851,0
56141,0,0.980348587,60,3,0.75044991,5000,10,0,2,0,0,663,Xiaomi Mi 11,Android,130,3.2,1189,37,448,45,Male,2,26844,34.1,18.1,6932,0
101933,1,0.641354589,54,4,0.587639574,3850,8,0,1,2,1,79,Samsung Galaxy S21,Android,78,1.8,333,17,138,51,Female,1,45855,11.5,7.4,883,0
79455,1,0.023629043,33,0,0.319518453,5066,15,0,2,0,0,433,Google Pixel 5,Android,534,10.4,2672,90,1702,51,Male,5,53289,12.1,3.2,94675,1
74931,0,0.286211169,46,1,5.844311377,333,8,0,2,0,2,153,Google Pixel 5,Android,120,2,741,38,396,56,Female,2,18104,39.1,12.2,2860,0
119118,0,0.057515371,81,0,0.033049934,8350,18,0,0,0,1,401,Xiaomi Mi 11,Android,522,11.1,2821,86,1891,42,Male,5,59769,8.8,5.8,29483,1
8767,0,0.031660232,62,0,0.528188725,2500,9,0,2,0,0,279,Xiaomi Mi 11,Android,85,1.6,417,12,122,47,Male,1,48533,15.3,6.6,28165,1
86849,0,0.05946451,44,0,0.048496969,16000,14,0,0,0,0,57,OnePlus 9,Android,64,1.1,572,10,161,42,Female,1,35165,30.6,9.4,12279,1
70117,0,0.031670925,26,0,0.020970874,2574,5,0,0,0,0,186,Google Pixel 5,Android,498,10.7,2738,94,1995,42,Male,5,36032,32.9,9.1,31144,0
96875,0,0.334747046,57,3,1754,,5,2,1,1,0,398,iPhone 12,iOS,517,11.6,2798,90,2175,20,Male,5,32913,23.7,10,8976,0
31854,0,0.177555726,26,0,0.074405787,2902,3,0,0,0,0,605,OnePlus 9,Android,182,5.3,1278,42,885,54,Female,3,57993,13.7,8.5,163753,1
114861,0,0.0006981,53,0,0.128989251,12000,6,0,1,0,0,158,Xiaomi Mi 11,Android,339,7.8,2102,71,1062,51,Male,4,60934,9.1,5.9,91888,1
48623,0,0.01258945,77,0,0.320176823,3166,13,0,2,0,0,693,Xiaomi Mi 11,Android,378,6.7,1898,78,1455,48,Female,4,39206,22.5,9,15837,0
28641,0,0.100220951,76,0,0.137701277,1800,4,0,0,0,0,359,Google Pixel 5,Android,74,2,366,13,253,44,Female,1,38234,18.5,9.7,12592,1
149601,0,0.301479408,55,0,0.522229313,4700,12,0,3,0,1,440,Google Pixel 5,Android,123,3.9,915,39,468,18,Male,2,51006,10.4,4.8,9636,1
102291,0,0.000857131,68,0,0.000181785,5500,2,0,0,0,0,589,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,4,39707,21.7,4,5064,1
91386,0,0.850285989,38,0,0.115985034,7750,4,0,0,0,1,466,OnePlus 9,Android,265,4.8,1770,51,723,55,Female,3,48292,13.4,5.5,3335,1
143405,0,0.043832522,70,0,72,,9,0,0,0,0,663,Xiaomi Mi 11,Android,130,3.2,1189,37,448,45,Male,2,31212,19.3,17,3852,1
72347,0,0.015651796,47,0,0.289869123,4125,7,0,1,0,0,446,Samsung Galaxy S21,Android,378,7.2,1859,61,1318,58,Male,4,54116,12.9,9.8,31605,1
83284,0,0.430914227,55,0,0.182741627,9942,4,0,1,0,0,488,iPhone 12,iOS,228,4.4,1734,46,804,57,Female,3,50539,14.8,5.4,62292,1
134104,0,0.018019527,73,0,0.013997201,5000,10,0,0,0,1,530,Google Pixel 5,Android,228,4.8,1639,47,796,42,Female,3,30086,27,10.1,1840,1
46237,0,0.704318937,41,0,0.096618357,6416,2,6,0,1,2,73,Google Pixel 5,Android,457,6.3,2347,66,1082,22,Male,4,51869,16,6.3,116522,1
28293,0,0.559723653,36,0,0.407671316,6595,10,0,1,0,1,17,OnePlus 9,Android,132,3.6,628,32,344,47,Female,2,42439,21.6,7.6,18842,1
77524,0,0.830926042,59,0,1.217010632,1598,18,0,1,0,0,531,Xiaomi Mi 11,Android,589,11.8,2629,86,2479,43,Female,5,37974,21.2,9.8,8359,0
63516,0,0.984499128,45,2,1289,,8,0,0,0,0,326,OnePlus 9,Android,203,4.3,1554,54,638,25,Female,3,51738,11.2,3.4,7130,1
122478,0,0.990467031,65,1,0.641543563,3316,15,0,1,0,0,632,Samsung Galaxy S21,Android,216,5.1,1483,54,977,45,Female,3,43109,22.1,5.1,3894,0
96660,0,0,55,0,0,750,1,0,0,0,1,613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5,32825,26.1,10.2,14462,0
54469,0,0.117022366,74,2,0.616191904,2000,7,0,1,0,0,546,OnePlus 9,Android,50,2,362,17,182,34,Female,1,44277,10.4,7.7,3384,0
37962,0,0.001805183,62,0,236,,4,0,1,0,,596,OnePlus 9,Android,512,10.5,2538,82,1694,41,Male,5,38854,19.8,10.9,3296,0
36629,0,0.292523583,62,0,0.798360082,20000,19,0,9,0,4,202,iPhone 12,iOS,127,3.7,1153,35,314,37,Female,2,49570,14.3,7.8,37664,1
89304,0,0.029174271,37,0,1.414868106,1250,3,0,1,0,0,344,iPhone 12,iOS,290,6,1533,54,645,57,Female,3,50061,19.1,4.9,36492,1
90793,0,0.9999999,33,0,0.101752678,6161,4,0,0,0,1,523,Xiaomi Mi 11,Android,438,6.5,1849,64,1125,49,Female,4,44620,18,10.3,69261,0
34652,1,0.9999999,57,0,1.366861436,9583,9,0,5,0,0,400,OnePlus 9,Android,49,1.5,571,10,203,29,Male,1,42408,24.9,6.8,5952,1
41442,0,0.540876275,58,0,0.765474817,2600,12,0,1,0,0,218,OnePlus 9,Android,555,9.5,2855,95,1565,24,Male,5,28804,23.5,7.2,2765,0
108933,1,0.455981941,36,0,0.518824836,8100,12,1,1,0,2,445,iPhone 12,iOS,555,8.8,2540,97,2402,22,Male,5,39700,19.2,10,3551,0
119584,0,0.542555026,41,0,0.348508151,3250,6,0,0,0,2,222,OnePlus 9,Android,133,2,1007,31,417,32,Male,2,53199,10.7,2.7,8447,1
37588,0,0.12518939,46,0,0.294282287,2500,7,0,0,0,1,383,OnePlus 9,Android,84,1.5,373,19,299,37,Female,1,27384,35.5,20.1,8382,0
126645,0,0.057899029,39,0,3063,,8,0,1,0,0,592,Google Pixel 5,Android,580,11.5,2767,84,2341,36,Female,5,43825,19.6,8.3,9105,1
48877,0,1.006371247,60,0,0.293594111,9100,5,0,1,0,0,7,Samsung Galaxy S21,Android,350,7.3,1802,66,1054,21,Female,4,53456,16,0.3,583,1
16253,0,0.189200183,56,0,2238,,6,0,2,0,0,272,OnePlus 9,Android,284,4.2,1360,56,888,51,Male,3,40167,21.7,13.5,7235,1
87798,0,0.017244805,72,0,0.008220395,4500,5,0,0,0,0,16,Google Pixel 5,Android,503,10.4,2571,84,2025,39,Female,5,42241,23.7,13.1,270930,0
106771,0,0.024315278,56,0,0.00679864,5000,5,0,0,0,0,424,Xiaomi Mi 11,Android,46,1.1,536,18,167,28,Female,1,60391,14,8.7,49359,1
42356,0,0.66556817,47,0,0.417305023,19450,19,0,3,0,2,524,Samsung Galaxy S21,Android,506,11.2,2623,98,2460,48,Male,5,56390,9.3,4.2,11358,1
73559,0,0.984800608,59,5,0.524725275,8371,9,0,2,0,1,21,Samsung Galaxy S21,Android,93,2.6,681,37,302,45,Female,2,15298,52.7,22.9,4000,0
1957,0,0.822859221,37,0,637,,2,0,0,0,0,690,Samsung Galaxy S21,Android,541,9.5,2424,98,1550,32,Male,5,48868,27,16.5,3654,0
118870,0,0.107144526,69,0,866,,3,0,1,0,,228,iPhone 12,iOS,193,5.2,1318,49,626,32,Female,3,26599,32.6,15.7,9477,1
65715,0,0.294202794,43,0,0.838199931,2910,5,0,1,0,0,288,Xiaomi Mi 11,Android,211,4,1519,54,811,29,Female,3,43809,19.3,9.8,170900,1
123523,0,0.633828947,41,0,4724,,19,0,2,1,2,134,Samsung Galaxy S21,Android,79,1,313,18,139,42,Male,1,34992,28.1,7.7,8096,1
26242,0,0.175686311,59,0,0.03700033,3026,6,0,0,0,0,283,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4,84306,9.1,2.1,3787,0
41664,0,0.050834087,41,0,0.007679386,8333,2,0,0,0,0,404,Samsung Galaxy S21,Android,566,8.6,2595,89,1657,51,Female,5,60706,10.1,5,46206,1
133048,0,0.019959744,64,0,0.090119368,16000,13,0,1,0,1,665,Xiaomi Mi 11,Android,555,10.3,2568,83,2003,52,Male,5,31111,20.2,3.7,415,1
70461,0,0.288427893,64,0,0.408212238,7500,6,0,1,0,1,66,iPhone 12,iOS,225,4,1420,48,917,56,Male,3,41690,19,6.8,9464,1
4156,0,0.586079863,48,0,0.104712042,2864,5,0,0,0,3,649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4,48292,13.4,5.5,3335,0
138944,0,0.8946654,49,0,0.390801314,7000,14,1,1,0,1,604,OnePlus 9,Android,138,2.1,660,22,424,41,Female,2,43008,12.5,4,3734,1
118518,0,0.014627343,36,0,0.246197017,13541,9,0,1,0,1,437,OnePlus 9,Android,221,4.4,1341,46,862,20,Male,3,41512,16.3,6.5,4615,1
82127,0,1.02740487,59,0,0.31436475,5060,5,0,1,0,0,259,Xiaomi Mi 11,Android,201,4,1791,50,914,18,Male,3,32445,24.6,10.6,4074,1
2168,0,0.013173627,60,0,1239,,6,0,1,0,0,103,Google Pixel 5,Android,174,2.5,929,37,565,32,Female,2,60709,12.4,7.6,80144,1
64293,0,0.023286198,65,0,4871,,20,0,3,0,1,567,Google Pixel 5,Android,116,3.9,1132,26,498,35,Female,2,32341,25.5,9,5926,1
11447,0,0.075056906,63,1,0.025444766,4833,10,0,0,0,1,101,Google Pixel 5,Android,41,1.1,389,15,136,53,Male,1,40125,20.6,7.6,2129,1
78758,0,0.131623341,72,0,0.018504388,10483,3,0,0,0,0,198,OnePlus 9,Android,151,3.7,1116,32,320,41,Female,2,33816,23.9,8.4,8038,1
111785,1,0.696521391,26,2,0.475873544,600,5,0,0,0,0,226,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5,45971,16.7,8,128541,0
51964,0,0.002971344,57,0,3,,9,0,0,0,0,463,Samsung Galaxy S21,Android,216,5.9,1789,54,987,55,Male,3,28869,30.1,11.3,10730,1
141256,0,0.9999999,32,0,0.105964678,3000,2,2,0,0,1,237,Samsung Galaxy S21,Android,524,8.9,2549,88,1730,20,Female,5,30617,28.8,8.9,5308,0
83675,0,0.171041448,39,0,0.20804558,11583,5,0,3,0,3,26,Samsung Galaxy S21,Android,91,3.4,1073,38,451,52,Male,2,31875,21.5,4.6,801,1
43491,0,0.043619346,44,0,0.561348379,7000,9,0,2,0,2,121,Samsung Galaxy S21,Android,388,6.6,2085,71,1150,45,Female,4,48243,12.9,9.7,1887,1
583,0,0.159116246,91,0,0.184123484,1813,6,0,0,0,0,506,Samsung Galaxy S21,Android,348,6.6,2398,66,1415,49,Female,4,38707,13.8,2.9,1187,0
23038,1,0,37,2,598,,4,0,0,0,1,182,Google Pixel 5,Android,474,6.4,2109,68,1079,24,Male,4,31555,24.7,11,6015,0
102002,0,0.080491951,76,0,0.005578801,4301,5,0,0,0,0,634,OnePlus 9,Android,138,3.2,1142,31,366,29,Female,2,65123,10.6,8.2,269220,1
99681,0,0.029852098,78,1,819,,11,1,1,0,0,543,Google Pixel 5,Android,242,5.4,1307,48,642,28,Male,3,35854,28.6,7.2,11209,1
21624,0,0.066774042,69,0,0.019320453,1500,4,0,0,0,0,315,iPhone 12,iOS,281,4.9,1566,59,632,29,Male,3,62670,14.5,9.4,3038,1
5179,0,0.031229329,62,0,1067,,17,0,1,0,0,618,Google Pixel 5,Android,225,5.6,1388,55,965,36,Female,3,42475,20.2,7.5,45526,1
2592,0,0.686017929,39,0,0.287622313,14000,19,0,1,0,0,273,Google Pixel 5,Android,105,2.2,1002,29,453,31,Female,2,64222,12.1,7.9,6655,1
23144,0,0.512414904,26,0,0.173837311,5740,13,0,0,0,0,232,iPhone 12,iOS,495,8.9,2855,91,2150,31,Male,5,50278,12.9,9.1,19731,1
103395,0,0.10538661,58,0,219,,4,0,1,0,3,420,iPhone 12,iOS,83,1.4,454,11,228,46,Male,1,55433,18.2,3,2696,1
62222,0,0.106322487,71,0,0.279087914,11533,11,0,2,0,0,442,Samsung Galaxy S21,Android,223,5.7,1295,44,751,39,Male,3,49227,17,4.6,18612,1
31608,0,0.067015234,57,0,0.230615399,11000,7,0,1,0,3,496,Google Pixel 5,Android,493,10.9,2928,88,2116,57,Male,5,54821,14.3,9.8,32343,1
27862,0,0.369087095,58,0,0.436412717,3333,9,0,2,0,0,24,Google Pixel 5,Android,292,5.6,1401,46,949,37,Female,3,76101,7.9,7.8,333433,1
115866,0,0.013288298,54,0,0.226239067,3429,21,0,2,0,0,109,Xiaomi Mi 11,Android,187,5.5,1754,55,711,50,Female,3,38192,18.7,7.7,27778,1
12322,0,0.525768048,45,0,0.497071847,7000,8,0,1,0,1,502,Xiaomi Mi 11,Android,420,7.7,2017,74,1187,24,Female,4,34195,18.8,10.9,5679,0
45952,0,0,63,0,1.051404093,2100,4,0,2,0,0,25,OnePlus 9,Android,216,4,1711,59,748,58,Male,3,39390,20.2,5.7,4194,1
3305,0,0.001586862,58,0,0.209158168,5000,8,0,2,0,1,187,iPhone 12,iOS,402,7.8,2014,79,1088,34,Female,4,28772,37.5,15.5,22865,0
23527,0,0.010510489,69,0,0.068417957,5100,6,0,1,0,0,288,Xiaomi Mi 11,Android,211,4,1519,54,811,29,Female,3,33525,24,11.7,6875,1
63688,0,0.03452549,77,0,339,,12,0,0,0,0,628,iPhone 12,iOS,227,5.2,1446,46,920,59,Male,3,32687,25.7,13.8,16848,1
6731,1,0.999613153,54,2,0.27112148,6000,4,1,1,0,0,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,59662,9.4,3.5,8543,1
123832,0,0.061941117,53,0,4409,,6,0,1,0,0,37,iPhone 12,iOS,122,3.3,755,30,573,26,Male,2,29707,27.7,9.6,3744,1
109677,0,0.148024446,56,0,0.69168607,7300,10,0,1,0,0,137,Samsung Galaxy S21,Android,66,1.7,375,16,216,39,Male,1,36031,17.2,11.8,1527,1
43798,0,0.968659873,43,0,0.073398784,2138,12,0,0,0,2,508,Xiaomi Mi 11,Android,33,2,318,11,173,42,Female,1,31212,19.3,17,3852,0
69743,0,0.216212067,42,0,0.663120567,2255,7,0,1,0,0,227,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4,31098,25.9,10.1,5580,0
92926,0,0.693536932,50,0,1147,,2,1,1,1,0,320,Google Pixel 5,Android,508,11.3,2590,81,2481,51,Male,5,42241,23.7,13.1,270930,0
132719,0,0.406597105,62,0,0.429406037,6161,16,0,0,0,1,182,Google Pixel 5,Android,474,6.4,2109,68,1079,24,Male,4,47313,14.5,7.7,54324,1
108849,0,0.030902597,53,0,0.753541076,6000,10,0,2,0,2,86,Google Pixel 5,Android,404,7.4,2081,63,1352,44,Male,4,30692,26.2,14.2,2921,0
112228,0,0.405356347,58,0,995,,14,0,0,0,0,467,Samsung Galaxy S21,Android,414,7.3,2349,75,1092,51,Male,4,40603,16.4,5.9,3421,1
88024,0,0.055144831,35,0,0.162405371,7000,4,0,0,0,3,53,Samsung Galaxy S21,Android,125,2.7,690,28,393,27,Female,2,44195,17.1,9.3,54576,1
74029,0,0.596131881,50,1,0.385910676,30405,34,0,4,0,3,235,iPhone 12,iOS,132,3.8,636,28,529,53,Male,2,56356,12.3,6.6,199955,1
43333,0,0.9999999,44,0,0,,4,0,0,0,0,433,Google Pixel 5,Android,534,10.4,2672,90,1702,51,Male,5,31087,26.4,6.3,4920,1
5985,0,0,65,0,0,,5,0,0,0,0,496,Google Pixel 5,Android,493,10.9,2928,88,2116,57,Male,5,42287,14.6,10.3,4244,0
44702,0,0.020483458,67,0,0.007246377,4001,4,0,0,0,0,100,OnePlus 9,Android,225,5.5,1526,44,875,50,Female,3,52017,17.8,13.2,37520,1
72585,0,0.111202433,47,0,0.341433318,10534,6,0,1,0,3,599,Samsung Galaxy S21,Android,114,3,1131,31,596,28,Male,2,38370,20.4,7.6,18672,1
70162,0,0.479091626,48,0,0.444774909,7396,12,0,1,1,2,403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4,41130,18.6,8.3,37501,1
78528,0,0.712514374,65,0,6606,,12,0,1,0,0,396,Xiaomi Mi 11,Android,472,6.8,2288,61,1356,52,Male,4,48583,13.7,1.9,1208,1
44356,0,0.344242047,52,0,0.49032212,14000,9,0,1,0,0,527,Google Pixel 5,Android,99,2.4,689,36,318,29,Female,2,32945,21.1,10.2,9559,1
144679,1,0.9999999,62,1,2150,0,4,0,2,0,0,415,Google Pixel 5,Android,116,2,1171,22,573,33,Female,2,48750,19.1,3.8,1502,0
89482,0,0.016970596,61,1,0.099215505,4333,13,0,0,0,4,613,Xiaomi Mi 11,Android,553,10.2,2911,82,2441,44,Male,5,52279,12.7,4.3,24086,0
116791,0,0.74385123,58,0,0.06637733,3916,3,0,0,0,1,677,OnePlus 9,Android,141,3.8,689,38,576,34,Male,2,99435,6.7,6.1,540333,1
118186,0,0.017090132,41,0,22,,5,0,0,0,0,463,Samsung Galaxy S21,Android,216,5.9,1789,54,987,55,Male,3,49186,10.2,2.9,1623,1
12187,0,0.28345248,53,0,902,,6,0,0,0,0,541,iPhone 12,iOS,567,10.5,2817,89,2194,52,Male,5,40179,10,1,964,1
111603,1,0.351511422,31,1,0.259513984,2180,4,0,0,0,0,626,OnePlus 9,Android,55,1.8,328,12,196,31,Female,1,69068,11.4,7.7,383882,0
23598,0,0.238278248,29,1,0.054877231,7452,5,0,0,0,0,619,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4,53564,8.7,4.6,9630,0
121109,0,0.062149815,46,1,0.135316699,2083,4,0,0,0,3,364,iPhone 12,iOS,321,7.9,2159,64,1499,45,Male,4,43162,18.3,10.6,245853,0
142214,0,0.394297644,42,0,0.401802247,8100,15,0,4,0,1,130,Xiaomi Mi 11,Android,97,3.3,751,39,412,36,Female,2,31790,16.9,8.8,10716,1
36504,0,0,38,0,0.058992626,8000,2,0,0,0,0,84,Xiaomi Mi 11,Android,39,1.8,368,11,105,19,Male,1,41912,17,6.3,2989,1
84548,0,0.137662078,35,0,1300,,13,0,1,1,0,271,Xiaomi Mi 11,Android,426,6.5,1969,78,1266,53,Female,4,45930,13.8,7.3,22499,1
58042,0,0.75784843,33,0,0.117687075,2939,3,1,0,0,0,244,Samsung Galaxy S21,Android,451,6.5,2378,69,1341,44,Male,4,57130,7.3,2.4,5968,0
137134,0,0.025459356,63,0,0.326794591,18708,30,0,3,0,1,388,Samsung Galaxy S21,Android,72,1.3,461,13,199,32,Male,1,37352,19.8,9.2,11964,1
137751,0,0.349498941,55,0,0.370691856,7833,10,0,1,0,0,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,50574,10.8,3.2,5392,1
79576,0,0.222539929,53,0,0.483476812,3600,5,0,1,0,1,166,Xiaomi Mi 11,Android,540,8.4,2993,98,1540,49,Female,5,57048,12.8,7.2,70487,0
105394,0,0.004585186,72,0,2464,,11,0,1,0,0,59,Xiaomi Mi 11,Android,428,7,2306,75,1144,22,Male,4,85976,7.1,5.9,260731,1
130796,0,0.421578422,35,2,0.119968009,3750,8,4,0,0,0,602,OnePlus 9,Android,83,1.2,545,15,284,44,Male,1,44299,16.4,6.3,9448,0
51887,0,0.960601784,70,1,4744,,19,0,2,0,1,504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3,12606,64.2,10.7,1500,0
108690,0,0,61,0,170,,5,0,0,0,,123,Google Pixel 5,Android,584,10,2541,99,2391,49,Female,5,67552,5.8,3.7,30471,1
8504,0,0.162324144,46,0,0.189245375,14430,13,0,1,0,3,648,iPhone 12,iOS,66,1.5,565,17,283,42,Female,1,52457,14.4,8.8,138469,1
22726,0,0,48,0,0.164580401,13500,10,0,2,0,1,413,OnePlus 9,Android,257,5.1,1692,46,769,52,Female,3,79626,7,6.8,80190,1
149097,0,0.14677523,68,0,2410,,10,0,1,0,0,139,Samsung Galaxy S21,Android,497,9.7,2876,94,2076,18,Male,5,47699,13.4,6,26131,1
61372,0,0.083656881,55,0,0.322435807,7126,6,0,1,0,1,229,Samsung Galaxy S21,Android,132,3.8,649,25,368,41,Male,2,31676,45.6,29.4,1240,1
87717,0,0.068736347,43,0,0.182925266,7800,3,0,1,0,2,274,Google Pixel 5,Android,179,2.3,1014,32,588,38,Male,2,25814,31.2,9.8,8189,1
141596,0,0.264296793,59,0,2249,,20,0,1,0,0,439,OnePlus 9,Android,105,3,728,24,343,52,Female,2,42319,16.9,9,10407,1
55092,0,0.122990611,51,0,2174,,8,0,1,0,1,562,Xiaomi Mi 11,Android,121,2.1,1188,21,578,18,Male,2,36631,31.2,8.8,21665,1
122264,0,0,89,0,344,,6,0,0,0,0,118,iPhone 12,iOS,220,5.2,1631,49,909,27,Female,3,31151,33.4,27,1457,1
102286,0,0,46,1,0.247081712,6681,10,0,1,0,4,483,iPhone 12,iOS,549,11.1,2851,87,1814,56,Male,5,39930,19.4,3.8,6844,0
136282,1,0.625687156,39,3,1.321861557,2556,6,1,1,2,1,395,Google Pixel 5,Android,589,9.2,2663,84,1774,45,Female,5,40828,18,14.2,5789,0
2153,0,0.228493987,56,0,0.306564342,7296,9,0,2,0,0,460,OnePlus 9,Android,174,2.4,639,37,545,50,Male,2,38247,26.1,11.7,13466,1
97609,0,0.105763141,54,0,0.110842646,13243,4,0,1,0,0,693,Xiaomi Mi 11,Android,378,6.7,1898,78,1455,48,Female,4,34774,24.9,9.6,6958,1
116098,0,0.075188926,52,0,0.533352378,7000,11,0,1,0,1,78,Google Pixel 5,Android,173,2.5,678,29,301,30,Female,2,39830,17.6,9.4,5126,1
77728,0,0.747649731,59,1,0.583119736,10923,7,0,1,0,1,412,Xiaomi Mi 11,Android,575,8.2,2918,88,1928,50,Male,5,36284,24.1,10.8,5644,0
134900,0,0.568832349,29,0,89,0,2,0,0,0,0,75,iPhone 12,iOS,47,2,476,14,125,39,Male,1,71021,9.2,7.1,60928,1
144477,0,0.412849011,48,3,0.280169058,8990,11,0,1,0,5,295,Samsung Galaxy S21,Android,580,8.5,2660,87,1795,52,Male,5,41060,18.5,6.6,7186,0
